0,-0.0899890518188477,0.717720376700163,-1.90063533782959,-0.159088447093964,0.845442277193069,-1.99386377334595,0.0544981384277344,0.905506736040115,-1.76632511615753,0.00949430376291275,0.851219335198402,-1.72780952453613;
0.02,-0.127922359704971,0.705076607689261,-1.87781497836113,-0.151396187543869,0.838525727391243,-2.04693188667297,0.0863213860988617,0.910203677415848,-1.72443618178368,-0.00561525091528893,0.820277372002602,-1.70875133872032;
0.04,-0.124247998595238,0.715697903372347,-1.96766693294048,-0.142037617564201,0.848442904651165,-2.07346594333649,0.103422754406929,0.906372231245041,-1.79029634892941,-0.000323846712708473,0.810901924967766,-1.75940225422382;
0.06,-0.0179942986369133,0.732177466247231,-2.03383346647024,-0.0487276950478554,0.8121357165277,-2.08673297166824,0.125877449810505,0.922750836610794,-1.93356754034758,-0.0267883296683431,0.772328736260533,-1.87176948934793;
0.0800000000000001,0.0177659721672535,0.697573463665321,-2.06691673323512,-0.0523187400400639,0.816947786137462,-2.09336648583412,0.135071039348841,0.999556079506874,-1.96158133372664,-0.0220029572583735,0.880001435615122,-1.98588474467397;
0.1,-0.0200403990596533,0.71290318260435,-2.08345836661756,-0.0471889121085405,0.832671954296529,-2.09668324291706,0.110265196636319,1.02697128206491,-2.0139504712075,-0.0183363461960107,0.92884165244177,-2.00957052446902;
0.12,-0.0439174164459109,0.68194051181199,-2.09172918330878,-0.0328527304902673,0.793616167735308,-2.09834162145853,0.0937262255325914,0.951627688854933,-2.02064879145473,-0.00267332064453512,0.88011705824174,-2.02185846436769;
0.14,-0.0377164137922227,0.620323004300008,-2.09586459165439,-0.0404523609764874,0.762285097455606,-2.09917081072927,0.0832775703258813,0.908008621260524,-2.0105266819708,0.00434474668232724,0.831852066633292,-2.01413137251511;
0.16,-0.0280301922839135,0.585357604411547,-2.09793229582719,-0.0579862278047949,0.78883740704041,-2.09958540536463,0.0883569546137005,0.968495603464544,-1.92575337938033,0.00553249086602591,0.889481738267932,-1.93049994972534;
0.18,-0.0238377109309658,0.595265180362912,-2.0989661479136,-0.0582890036376193,0.831777416670229,-2.09979270268232,0.102506546755321,1.14796235365793,-1.79722370530944,-0.00131109120615292,0.99503658565809,-1.84298363460694;
0.2,-0.0212497527967207,0.719931575901137,-2.0994830739568,-0.0562999053136446,1.02653368065949,-2.09989635134116,0.138293162474874,1.32398117682897,-1.59668404919794,-0.0296741843331256,1.24751829282905,-1.74511331833201;
0.22,0.012692482691491,0.814117033902221,-2.0997415369784,-0.0155858199961949,1.10772242819367,-2.09994817567058,0.148281159942271,1.41199058841448,-1.57507979950751,-0.0609819543415506,1.37375914641452,-1.58779884684482;
0.24,0.0590463448670926,0.948931793184784,-2.0998707684892,0.053258338313899,1.04835602181702,-2.09997408783529,0.144277801784338,1.45599529420724,-1.68890122811717,-0.0894643145826558,1.43687957320726,-1.43355411344965;
0.26,0.0797696269108565,1.10985349606062,-1.89020223185507,0.103346216848295,0.826826728073502,-2.09998704391765,0.165757438079745,1.33839165407117,-1.89445061405859,-0.0904261758936991,1.3524716188218,-1.5414192008684;
0.28,0.0315350592411414,1.15994952415717,-1.93275154016956,0.124559240426024,0.4961834374506,-2.09999352195882,0.183420687385515,1.12975721278635,-1.99722530702929,0.0112661741667216,1.00914599099287,-1.8207096004342;
0.3,0.00466558457796055,1.21343759047634,-2.01637577008478,0.102822158975105,0.224495646528339,-2.09999676097941,0.203810952041604,1.04253002662881,-2.04861265351465,0.133027827664873,0.627035595966027,-1.9603548002171;
0.32,0.0134984779426668,1.32119061225477,-2.05818788504239,0.106563726982822,0.102922926928568,-2.09999838048971,0.177880537675846,1.20482379922978,-2.07430632675732,0.141429220400582,0.487448019779049,-2.03017740010855;
0.34,0.0534383749996232,1.41059530612739,-2.07909394252119,0.140063203136797,0.0676266722808123,-2.09999919024485,0.0886718043769543,1.35241189961489,-1.95479430240912,0.0334457766822629,0.65589895297901,-1.99626909971057;
0.36,0.0966198980825448,1.45529765306369,-2.00357038849502,0.193223249098,0.0816130545203805,-2.09999959512243,0.022633262131867,1.42620594980745,-1.82554171821735,-0.0985422974918458,0.990171897658786,-1.82353990316301;
0.38,0.145717118383313,1.47764882653185,-1.81239141014173,0.204399691413014,0.0686842275890172,-2.09999979756121,-0.0122551927694394,1.46310297490372,-1.77505562077592,-0.192838086192517,1.24508594882939,-1.62817446559623;
0.4,0.132939982712699,1.48882441326592,-1.65038380684681,0.130472327267214,0.0122287667409808,-2.09999989878061,-0.0320750348631896,1.38905722618706,-1.82686376457726,-0.218369557412817,1.3725429744147,-1.4895537985859;
0.42,0.103074534088588,1.49441220663296,-1.49304215342913,0.00127248098208725,0.0364767033167795,-2.0999999493903,-0.0629593297275085,1.24898545503918,-1.96343188228863,-0.16925109245,1.43627148720735,-1.41290010876942;
0.44,0.073624532297361,1.49720610331648,-1.35054062620358,-0.114719508639205,0.130587289646671,-2.09999997469515,-0.116381598533798,1.13954390466364,-2.03171594114432,-0.0995551549276596,1.46813574360367,-1.3874190467968;
0.46,0.00484484199439891,1.49860305165824,-1.28083265133479,-0.170729071374351,0.275006913103365,-2.01785043404863,-0.179852526695335,0.999094271064558,-2.06585797057216,-0.0229797803799751,1.43900751137017,-1.39634214581919;
0.48,-0.106305277328911,1.41927746224193,-1.64066403065015,-0.15133012377998,0.418587195355546,-1.89368758761071,-0.201486863151592,0.734589978754897,-2.08292898528608,0.0422726041356502,1.27980586421131,-1.57650701374745;
0.5,-0.242568789711209,1.16713916206255,-1.87033201532508,-0.111297539292677,0.554490965345925,-1.88990937751126,-0.120901560314199,0.514965794831703,-1.97924719747321,0.0485825202007978,1.0024251381886,-1.83825350687373;
0.52,-0.267080937023268,0.959574909850429,-1.98516600766254,-0.0539962983722009,0.631209936608585,-1.99495468875563,-0.079180686239253,0.348195957318043,-1.88163072316059,0.00362272546390142,0.881082346431015,-1.96912675343686;
0.54,-0.337987218198829,0.765852324090635,-2.04258300383127,-0.0190363712904115,0.729922719235079,-2.04747734437781,-0.0560961614866309,0.187280463762628,-1.86746475323145,0.0158428112452201,0.953953252430557,-2.03456337671843;
0.56,-0.418993609099414,0.639408295314628,-2.07129150191563,-0.0314364806710312,0.928414795515367,-2.07373867218891,-0.0943580978522327,0.0647437928058443,-1.9396166901991,0.053531888911375,1.11015143900901,-2.06728168835922;
0.58,-0.459496804549707,0.444624760230937,-2.08564575095782,-0.0967255910187279,1.21420739775768,-2.08686933609445,-0.168270002276183,-0.0157200039457412,-2.00958623196707,0.086790729259078,1.27842518344417,-2.08364084417961;
0.6,-0.479748402274854,0.172312380115469,-2.09282287547891,-0.0356935709193009,1.35710369887884,-2.09343466804723,-0.121455867126823,0.0234098702156975,-1.86068456424289,0.126888757097038,1.38921259172209,-1.74005660889219;
0.62,-0.489874201137427,0.0361561900577344,-2.09641143773945,-0.000575569692982107,1.42855184943942,-2.09671733402361,-0.0311781399623755,0.105582179103515,-1.86763074523714,0.15492559211816,1.44460629586104,-1.61306653707063;
0.64,-0.420868678251209,-0.0319219049711328,-2.09820571886973,0.0339445591848429,1.46427592471971,-2.09835866701181,0.0765730157903729,0.259533364312958,-1.86799182954682,0.178480937567182,1.47230314793052,-1.62264113321322;
0.66,-0.329977586348505,-0.0659609524855664,-1.91122871809938,0.103837024017241,1.48213796235986,-2.0991793335059,0.199912007620528,0.56278284973756,-1.85645844967789,0.231484574122642,1.48615157396526,-1.7575165385724;
0.68,-0.267182374040112,-0.0829804762427832,-1.71337702230234,0.164053724430038,1.49106898117993,-2.09958966675295,0.299934565211631,0.993998677466589,-1.73141627178404,0.281121053121196,1.3687582959281,-1.9287582692862;
0.700000000000001,-0.281384580155127,-0.0914902381213916,-1.68555401243577,0.150285498212791,1.49553449058996,-2.09979483337648,0.343531347108532,1.24699933873329,-1.67313622020589,0.247863447378927,1.23958915420108,-2.0143791346431;
0.720000000000001,-0.287979091415759,-0.0957451190606958,-1.74178665418332,0.16692031696986,1.49776724529498,-2.00955806002739,0.335089595711554,1.37349966936665,-1.68476043831759,0.208647297477153,1.19261024568346,-2.05718956732155;
0.740000000000001,-0.235936337118326,-0.0978725595303479,-1.87579335937353,0.176789724009985,1.49888362264749,-1.70490711741509,0.288707303005618,1.41877592292109,-1.70782694762674,0.204048429059698,1.0935602902068,-2.07859478366078;
0.760000000000001,-0.134539289774983,-0.0850529036436529,-1.79110640172885,0.159245239087817,1.49944181132375,-1.40270133521588,0.215219748714647,1.45938796146054,-1.59121257486804,0.19945532467351,0.898759581083721,-2.08929739183039;
0.780000000000001,0.00369734510655746,-0.0925264518218265,-1.64470518192761,0.145261577759622,1.49972090566187,-1.27675938857809,0.0946350232258842,1.47969398073027,-1.44408070655099,0.177418614160943,0.672392345187399,-2.09464869591519;
0.800000000000001,0.114292591735102,-0.0325470527389162,-1.70527325849291,0.161396534042775,1.31772100847974,-1.52458666688808,-0.0160494367532231,1.42474709536468,-1.53511407629367,0.153294330006802,0.569792160748111,-2.0973243479576;
